団体コード	都道府県名	市区町村名	性別	総数	0～4	5～9	10～14	15～19	20～24	25～29	30～34	35～39	40～44	45～49	50～54	55～59	60～64	65～69	70～74	75～79	80～
203068	長野県	南佐久郡南相木村	計	1149	33	50	53	71	31	27	52	59	50	74	66	65	89	49	88	126	166
203076	長野県	南佐久郡北相木村	計	834	21	25	29	47	41	24	23	24	43	42	71	51	55	46	58	75	159
203092	長野県	南佐久郡佐久穂町	計	12451	420	425	594	676	587	562	547	636	658	719	824	968	992	796	771	780	1496
203203	長野県	北佐久郡	計	41867	1612	1931	2097	1936	1880	2026	2324	2851	3060	2680	2597	2963	3593	2644	2248	2022	3403
203211	長野県	北佐久郡軽井沢町	計	19213	736	815	916	846	837	902	1020	1333	1503	1293	1109	1413	1700	1324	1103	939	1424
203238	長野県	北佐久郡御代田町	計	14748	640	804	797	683	713	801	941	1064	1061	904	971	989	1165	819	704	619	1073
203246	長野県	北佐久郡立科町	計	7906	236	312	384	407	330	323	363	454	496	483	517	561	728	501	441	464	906
203408	長野県	小県郡	計	11774	388	432	477	550	508	483	487	612	600	639	756	858	1064	795	758	783	1584
203491	長野県	小県郡青木村	計	4748	156	185	214	209	198	188	199	273	262	263	265	337	423	354	309	289	624
203505	長野県	小県郡長和町	計	7026	232	247	263	341	310	295	288	339	338	376	491	521	641	441	449	494	960
203602	長野県	諏訪郡	計	44988	1719	1905	1954	2077	1886	2087	2363	2981	2713	2511	2628	2924	3815	3270	2841	2671	4643
203611	長野県	諏訪郡下諏訪町	計	21771	781	893	924	925	869	978	1140	1513	1337	1205	1107	1327	1872	1735	1543	1408	2214
203629	長野県	諏訪郡富士見町	計	15328	608	652	675	735	681	760	843	972	898	827	958	1033	1217	1022	854	871	1722
203637	長野県	諏訪郡原村	計	7889	330	360	355	417	336	349	380	496	478	479	563	564	726	513	444	392	707
203807	長野県	上伊那郡	計	84478	3772	3959	4194	4277	3933	3988	5058	5959	5196	4815	4899	5457	6959	5602	4700	4401	7309
203823	長野県	上伊那郡辰野町	計	21250	807	909	961	1028	919	872	1107	1419	1232	1157	1172	1400	1920	1573	1388	1278	2108
203831	長野県	上伊那郡箕輪町	計	24882	1213	1225	1219	1175	1163	1268	1630	1883	1621	1382	1414	1585	2049	1625	1289	1207	1934
203840	長野県	上伊那郡飯島町	計	9869	330	375	446	496	457	425	513	533	528	545	669	691	845	690	617	611	1098
203858	長野県	上伊那郡南箕輪村	計	14216	779	751	788	755	759	771	1044	1127	953	882	800	886	1021	821	632	548	899
203866	長野県	上伊那郡中川村	計	5191	202	211	228	321	255	233	253	271	258	286	344	395	424	336	312	302	560
203882	長野県	上伊那郡宮田村	計	9070	441	488	552	502	380	419	511	726	604	563	500	500	700	557	462	455	710
204005	長野県	下伊那郡	計	64603	2508	2955	3246	3237	2688	2711	3158	3624	3465	3531	3858	4360	5130	3980	4068	4060	8024
204021	長野県	下伊那郡松川町	計	13994	503	647	725	834	593	595	742	822	840	857	865	975	1070	893	882	741	1410
204030	長野県	下伊那郡高森町	計	13507	675	730	734	618	555	637	812	924	792	762	746	871	1085	826	763	689	1288
204048	長野県	下伊那郡阿南町	計	5318	156	173	220	256	203	185	168	209	223	299	311	370	429	354	393	428	941
204072	長野県	下伊那郡阿智村	計	6924	278	308	358	375	319	323	322	355	339	370	435	517	567	358	405	436	859
204099	長野県	下伊那郡平谷村	計	531	16	17	27	26	32	29	12	18	21	25	42	31	22	25	30	50	108
204102	長野県	下伊那郡根羽村	計	1131	21	30	42	43	45	37	30	40	34	51	83	84	96	68	85	114	228
204111	長野県	下伊那郡下條村	計	4119	191	239	247	212	157	159	239	244	215	225	243	241	315	206	238	236	512
204129	長野県	下伊那郡売木村	計	606	16	19	27	26	20	20	8	22	23	32	32	37	47	52	59	60	106
204137	長野県	下伊那郡天龍村	計	1661	22	36	33	41	54	45	42	52	58	59	64	123	150	129	184	202	367
204145	長野県	下伊那郡泰阜村	計	1842	54	60	89	91	95	67	51	66	88	89	114	122	143	91	147	153	322
204153	長野県	下伊那郡喬木村	計	6828	285	331	343	288	282	274	352	452	382	330	411	466	563	482	358	392	837
204161	長野県	下伊那郡豊丘村	計	6960	263	331	366	386	295	315	349	382	400	377	449	462	550	402	393	418	822
204170	長野県	下伊那郡大鹿村	計	1182	28	34	35	41	38	25	31	38	50	55	63	61	93	94	131	141	224
204200	長野県	木曽郡	計	31146	953	1092	1272	1434	1152	1088	1304	1514	1581	1760	1845	2254	2790	2144	2403	2456	4104
204226	長野県	木曽郡上松町	計	5226	152	164	211	266	200	174	220	233	263	299	332	378	425	355	404	422	728
204234	長野県	木曽郡南木曽町	計	4813	175	162	182	213	163	175	213	207	226	268	282	348	434	327	337	376	725
204251	長野県	木曽郡木祖村	計	3241	109	104	123	143	129	127	151	150	146	184	193	251	306	198	265	248	414
204293	長野県	木曽郡王滝村	計	931	21	28	42	46	42	22	37	49	63	46	66	60	71	65	66	80	127
204307	長野県	木曽郡大桑村	計	4219	103	164	200	186	167	140	166	191	230	220	252	295	388	290	333	353	541
204323	長野県	木曽郡木曽町	計	12716	393	470	514	580	451	450	517	684	653	743	720	922	1166	909	998	977	1569
204404	長野県	東筑摩郡	計	23992	796	955	1197	1189	1004	1021	1191	1479	1449	1422	1423	1580	2110	1573	1402	1443	2758
204463	長野県	東筑摩郡麻績村	計	3044	65	92	126	143	111	105	122	133	158	146	177	195	252	205	245	233	536
204480	長野県	東筑摩郡生坂村	計	2009	53	53	87	72	81	78	78	104	91	119	102	138	172	150	144	181	306
204501	長野県	東筑摩郡山形村	計	8720	384	461	474	449	380	410	532	683	602	552	503	555	777	534	393	360	671
204510	長野県	東筑摩郡朝日村	計	4865	164	193	288	316	244	203	207	296	324	326	349	327	362	276	251	279	460
204528	長野県	東筑摩郡筑北村	計	5354	130	156	222	209	188	225	252	263	274	279	292	365	547	408	369	390	785
204803	長野県	北安曇郡	計	32950	1185	1422	1532	1623	1315	1355	1767	2250	2027	2021	1940	2260	3140	2191	1904	1848	3170
204811	長野県	北安曇郡池田町	計	10545	352	425	434	484	430	440	548	677	598	580	612	709	1039	771	633	643	1170
204820	長野県	北安曇郡松川村	計	10053	363	480	520	535	418	454	566	705	623	641	573	654	923	649	545	542	862
204854	長野県	北安曇郡白馬村	計	9061	363	396	431	475	358	352	487	667	631	588	581	691	897	555	461	412	716
204862	長野県	北安曇郡小谷村	計	3291	107	121	147	129	109	109	166	201	175	212	174	206	281	216	265	251	422
205206	長野県	埴科郡	計	15976	601	671	724	781	711	707	888	1062	900	943	866	1058	1412	1264	979	905	1504
205214	長野県	埴科郡坂城町	計	15976	601	671	724	781	711	707	888	1062	900	943	866	1058	1412	1264	979	905	1504
205401	長野県	上高井郡	計	19084	719	858	938	964	847	832	1044	1214	1165	1089	1157	1346	1816	1252	1132	979	1732
205419	長野県	上高井郡小布施町	計	11458	452	511	571	546	481	514	660	754	710	632	653	764	1099	785	685	598	1043
205435	長野県	上高井郡高山村	計	7626	267	347	367	418	366	318	384	460	455	457	504	582	717	467	447	381	689
205605	長野県	下高井郡	計	23248	679	857	991	1178	987	947	1004	1227	1191	1359	1515	1742	2119	1510	1531	1567	2844
205613	長野県	下高井郡山ノ内町	計	14059	386	499	602	710	570	563	596	753	764	815	906	997	1310	989	993	955	1651
205621	長野県	下高井郡木島平村	計	5200	169	218	217	262	241	231	222	278	227	277	342	433	452	302	296	331	702
205630	長野県	下高井郡野沢温泉村	計	3989	124	140	172	206	176	153	186	196	200	267	267	312	357	219	242	281	491
205800	長野県	上水内郡	計	24978	741	865	1034	1105	1099	1003	1105	1351	1271	1377	1565	2034	2446	1717	1607	1666	2992
205834	長野県	上水内郡信濃町	計	9591	291	336	380	376	394	366	412	528	509	518	569	824	984	695	615	637	1157
205885	長野県	上水内郡小川村	計	3016	84	94	106	101	99	117	105	163	135	134	161	206	235	216	221	254	585
205907	長野県	上水内郡飯綱町	計	12371	366	435	548	628	606	520	588	660	627	725	835	1004	1227	806	771	775	1250
206008	長野県	下水内郡	計	2299	43	65	81	88	90	51	72	78	65	115	137	161	208	141	180	219	505
206024	長野県	下水内郡栄村	計	2299	43	65	81	88	90	51	72	78	65	115	137	161	208	141	180	219	505
210005	岐阜県		計	2076675	88179	96585	104189	103779	102620	108865	122804	150242	136465	126456	123025	138024	176396	132880	118812	102367	144987
212016	岐阜県	岐阜市	計	410426	17467	18811	20334	19726	20158	21404	24644	31178	29349	26354	23952	25635	33445	26983	24468	20675	25843
212024	岐阜県	大垣市	計	159152	7010	7581	7929	7933	8274	9029	9994	11875	10928	9916	9276	10129	12597	9753	9039	7655	10234
212032	岐阜県	高山市	計	92973	4029	4371	4778	4552	3665	4343	5216	6430	5728	5487	5436	6024	8072	5994	5811	5188	7849
212041	岐阜県	多治見市	計	114805	4539	5002	5817	6209	5968	6047	6532	8127	7998	7380	7363	8065	10280	7666	6354	4949	6509
212059	岐阜県	関市	計	91458	4050	4341	4583	4634	4844	4956	5629	6451	5722	5436	5639	6452	7951	5488	4689	4116	6477
212067	岐阜県	中津川市	計	82712	3423	3756	4080	4049	3807	4156	4537	5302	4821	4801	5055	5471	6903	5077	4999	4812	7663
212075	岐阜県	美濃市	計	22693	755	847	994	1094	1192	1160	1183	1351	1268	1287	1426	1830	2081	1419	1267	1292	2247
212083	岐阜県	瑞浪市	計	39582	1492	1672	1981	2333	1964	2071	2224	2587	2462	2433	2337	2600	3255	2437	2310	2135	3289
212091	岐阜県	羽島市	計	67850	3046	3432	3753	3367	3411	3573	4215	5489	4856	4411	3820	4453	5666	4391	3715	2817	3435
212105	岐阜県	恵那市	計	54468	2104	2341	2589	2701	2499	2593	2857	3299	3045	3093	3350	3811	4735	3342	3312	3208	5589
212113	岐阜県	美濃加茂市	計	50412	2615	2694	2640	2649	2762	2917	3348	4103	3472	3068	2949	3072	3773	2742	2366	2069	3173
212121	岐阜県	土岐市	計	60692	2324	2550	2746	3065	3073	2921	3294	4122	3773	3787	3694	3937	5205	3986	3991	3503	4721
212130	岐阜県	各務原市	計	146069	6788	7210	7520	6961	7166	8042	9460	11940	10428	8864	7749	9081	12840	10015	8266	5979	7760
212148	岐阜県	可児市	計	95917	4304	4627	4854	4665	4960	5660	6234	7440	6362	5506	5644	6787	8980	6645	4915	3504	4830
212156	岐阜県	山県市	計	29458	966	1259	1429	1519	1539	1418	1521	1750	1741	1793	1895	2311	2761	1993	1747	1562	2254
212164	岐阜県	瑞穂市	計	49846	2913	2774	2733	2534	2619	3198	3849	4605	3665	3073	2726	2959	3716	2662	2134	1587	2099
212172	岐阜県	飛騨市	計	27253	887	1135	1264	1264	1014	1033	1291	1565	1508	1584	1574	1840	2426	1909	1962	1966	3031
212181	岐阜県	本巣市	計	35468	1611	1904	1842	1896	1749	1834	2073	2689	2260	1914	2042	2455	3158	2223	1858	1559	2401
212199	岐阜県	郡上市	計	46156	1644	1927	2190	2423	2082	1916	2133	2525	2451	2733	2992	3300	3710	2622	2829	3163	5516
212202	岐阜県	下呂市	計	36580	1316	1473	1689	1752	1353	1345	1660	1994	1983	2133	2198	2531	3190	2465	2682	2665	4151
212211	岐阜県	海津市	計	38278	1352	1630	1841	2010	2101	2050	2047	2475	2270	2348	2566	3036	3574	2422	2135	1818	2603
213004	岐阜県	羽島郡	計	45531	2390	2299	2369	2166	2167	2750	3232	3984	3414	2807	2353	2585	3526	2969	2451	1956	2113
213021	岐阜県	羽島郡岐南町	計	23402	1302	1185	1194	1165	1179	1480	1750	2184	1780	1476	1228	1345	1793	1439	1134	862	906
213039	岐阜県	羽島郡笠松町	計	22129	1088	1114	1175	1001	988	1270	1482	1800	1634	1331	1125	1240	1733	1530	1317	1094	1207
213403	岐阜県	養老郡	計	32014	1216	1419	1492	1666	1808	1706	1804	2053	1890	1867	2097	2490	3019	1997	1638	1554	2298
213411	岐阜県	養老郡養老町	計	32014	1216	1419	1492	1666	1808	1706	1804	2053	1890	1867	2097	2490	3019	1997	1638	1554	2298
213608	岐阜県	不破郡	計	36051	1480	1664	1779	1769	1791	1804	2054	2490	2191	2076	2123	2524	3279	2397	2067	1878	2685
213616	岐阜県	不破郡垂井町	計	27951	1235	1367	1438	1349	1409	1465	1689	2025	1732	1618	1620	1921	2478	1792	1535	1348	1930
213624	岐阜県	不破郡関ケ原町	計	8100	245	297	341	420	382	339	365	465	459	458	503	603	801	605	532	530	755
213802	岐阜県	安八郡	計	45237	2061	2354	2383	2219	2109	2514	2936	3597	2997	2484	2543	3092	3996	2953	2447	1955	2597
213811	岐阜県	安八郡神戸町	計	20156	817	976	1000	982	946	1038	1283	1475	1317	1073	1100	1398	1911	1474	1216	960	1190
213829	岐阜県	安八郡輪之内町	計	9757	514	528	542	475	460	642	676	827	619	559	540	706	792	508	419	386	564
213837	岐阜県	安八郡安八町	計	15324	730	850	841	762	703	834	977	1295	1061	852	903	988	1293	971	812	609	843
214001	岐阜県	揖斐郡	計	73013	2943	3615	4018	3863	3740	3704	3879	5074	4523	4357	4348	4951	6367	4594	4019	3650	5368
214019	岐阜県	揖斐郡揖斐川町	計	24271	802	957	1106	1119	1234	1147	1145	1409	1283	1313	1513	1759	2262	1570	1598	1562	2492
214035	岐阜県	揖斐郡大野町	計	23997	1006	1335	1473	1308	1224	1231	1364	1792	1591	1544	1400	1628	2048	1478	1176	1001	1398
214043	岐阜県	揖斐郡池田町	計	24745	1135	1323	1439	1436	1282	1326	1370	1873	1649	1500	1435	1564	2057	1546	1245	1087	1478
214205	岐阜県	本巣郡	計	18016	938	953	1081	992	948	1053	1235	1507	1328	1198	1022	1077	1276	1064	851	673	820
214213	岐阜県	本巣郡北方町	計	18016	938	953	1081	992	948	1053	1235	1507	1328	1198	1022	1077	1276	1064	851	673	820
215007	岐阜県	加茂郡	計	53810	1764	2064	2498	2688	2714	2480	2599	2899	2845	3071	3476	3933	4787	3352	3344	3487	5809
215015	岐阜県	加茂郡坂祝町	計	7865	338	323	355	430	496	496	511	537	475	448	543	602	732	467	341	321	450
215023	岐阜県	加茂郡富加町	計	5583	233	226	265	270	319	315	352	332	286	325	383	388	542	339	255	301	452
215031	岐阜県	加茂郡川辺町	計	10682	424	440	565	581	566	506	546	667	628	641	646	726	902	656	639	550	999
215040	岐阜県	加茂郡七宗町	計	4652	116	161	190	213	212	170	174	206	202	244	306	341	452	330	324	351	660
215058	岐阜県	加茂郡八百津町	計	12410	337	458	555	583	580	531	572	646	674	676	790	945	1118	800	842	869	1434
215066	岐阜県	加茂郡白川町	計	9928	248	352	447	491	433	368	342	426	443	562	639	752	837	584	735	827	1442
215074	岐阜県	加茂郡東白川村	計	2690	68	104	121	120	108	94	102	85	137	175	169	179	204	176	208	268	372
215201	岐阜県	可児郡	計	18986	688	792	868	992	1070	1115	1028	1220	1090	1112	1270	1479	1686	1211	1022	881	1462
215210	岐阜県	可児郡御嵩町	計	18986	688	792	868	992	1070	1115	1028	1220	1090	1112	1270	1479	1686	1211	1022	881	1462
216003	岐阜県	大野郡	計	1769	64	88	115	88	73	73	96	121	97	83	110	114	142	109	124	111	161
216046	岐阜県	大野郡白川村	計	1769	64	88	115	88	73	73	96	121	97	83	110	114	142	109	124	111	161
220001	静岡県		計	3760801	162090	169545	177699	178206	181671	205717	230395	279190	255269	232093	227901	254788	313671	242704	213589	180903	255370
221007	静岡県	静岡市	計	715637	28970	30429	32656	32784	33971	38432	42794	53980	50366	45333	42534	47173	60292	48203	43006	35706	49008
221015	静岡県	静岡市葵区	計	256790	10038	10865	11509	11802	11657	13420	14724	18838	17438	16347	15857	17474	21621	17400	15527	13331	18942
221023	静岡県	静岡市駿河区	計	210112	9686	9285	9750	9574	10676	12336	14048	17274	16033	13559	12179	13126	16386	12951	11695	9319	12235
221031	静岡県	静岡市清水区	計	248735	9246	10279	11397	11408	11638	12676	14022	17868	16895	15427	14498	16573	22285	17852	15784	13056	17831
221309	静岡県	浜松市	計	792173	36279	37059	38013	37325	39045	46161	50644	60307	54584	49523	48453	51839	62172	47855	42765	37313	52836
221317	静岡県	浜松市中区	計	232259	9928	10203	10844	10874	11977	14079	14774	17927	16945	15690	14801	14995	17820	13619	12263	11066	14454
221325	静岡県	浜松市東区	計	125442	6454	6325	6093	5827	5965	7491	8817	10602	9170	7888	7086	7730	9437	7717	6662	5264	6914
221333	静岡県	浜松市西区	計	113228	5784	5902	5771	5319	5185	6456	7566	9138	7954	6928	6592	7067	8774	6699	5931	5007	7155
221341	静岡県	浜松市南区	計	101302	4669	4686	5054	4789	5122	6185	6607	7733	7229	6109	6004	6316	7972	6423	5784	4715	5905
221350	静岡県	浜松市北区	計	93777	3982	4206	4638	4721	4727	5258	5521	6476	5784	5751	5937	6826	7759	5551	4769	4309	7562
221368	静岡県	浜松市浜北区	計	91644	4664	4770	4399	4237	4497	5320	6129	7013	5994	5252	5627	6146	7410	5433	4806	4101	5846
221376	静岡県	浜松市天竜区	計	34521	798	967	1214	1558	1572	1372	1230	1418	1508	1905	2406	2759	3000	2413	2550	2851	5000
222038	静岡県	沼津市	計	206631	7963	8594	9338	9674	9540	10758	12070	15498	14624	13364	12759	14090	17756	14332	12371	10252	13648
222054	静岡県	熱海市	計	39828	918	1024	1256	1500	1438	1341	1547	2168	2251	2092	2123	2662	4329	4031	3588	3148	4412
222062	静岡県	三島市	計	111773	4690	5050	5349	5436	5593	5572	6683	8597	8190	7264	6784	7698	9276	7572	6420	5064	6535
222071	静岡県	富士宮市	計	134083	5973	6384	6578	6526	6495	7368	8259	10052	9184	8100	8235	9547	11438	8611	7275	5685	8373
222089	静岡県	伊東市	計	73631	2273	2734	3063	3025	2513	2653	3213	4698	4801	4067	4100	4848	7668	6979	5997	4764	6235
222097	静岡県	島田市	計	101756	4175	4600	4762	4976	5056	5330	5770	6850	6295	6000	6316	7141	8483	6501	5785	5462	8254
222101	静岡県	富士市	計	256316	11460	12395	13085	13158	12695	13761	15682	19630	18895	16804	15735	17038	20456	16178	14272	11024	14048
222119	静岡県	磐田市	計	166456	7559	7688	7801	7880	8481	9923	10593	12412	10382	9825	10239	12092	14322	10314	8546	7404	10995
222127	静岡県	焼津市	計	143442	6428	6660	7001	6848	6873	7552	9029	10714	9546	8879	8463	9573	12291	9536	8268	6753	9028
222135	静岡県	掛川市	計	115361	5388	5387	5361	5737	6131	6964	7531	8025	7067	6971	7511	8615	9325	6060	5555	5262	8471
222143	静岡県	藤枝市	計	143428	5997	6535	7076	6994	6574	7367	8726	10632	9377	8645	8892	10108	12587	9580	8151	6815	9372
222151	静岡県	御殿場市	計	87553	4609	4684	4367	4238	4599	5561	6520	7460	6449	5364	4906	5567	6196	4700	4219	3615	4499
222160	静岡県	袋井市	計	83398	4525	4244	4140	3967	4390	5450	6176	6606	5503	4840	5205	5792	6410	4274	3718	3184	4974
222194	静岡県	下田市	計	24883	756	835	993	990	811	886	1137	1508	1480	1451	1538	1752	2541	2126	1918	1687	2474
222208	静岡県	裾野市	計	53395	2889	2580	2549	2433	3038	3722	3916	4261	3734	3196	3059	3642	4143	3137	2575	1976	2545
222216	静岡県	湖西市	計	58931	2510	2812	3017	2782	2955	3343	3824	4574	4162	3696	3369	3925	5000	3630	2955	2644	3733
222224	静岡県	伊豆市	計	34820	924	1192	1451	1658	1464	1406	1563	1963	2068	2078	2217	2692	3400	2611	2406	2186	3541
222232	静岡県	御前崎市	計	34540	1524	1625	1665	1768	1905	1978	2095	2469	2005	1998	2266	2457	2962	1878	1673	1620	2652
222241	静岡県	菊川市	計	45302	2101	2144	2135	2211	2345	2700	2842	3186	2614	2546	2852	3431	3847	2478	2243	2100	3527
222259	静岡県	伊豆の国市	計	49805	1861	2177	2360	2370	2214	2393	2741	3609	3349	2950	2904	3491	4728	3628	3057	2468	3505
222267	静岡県	牧之原市	計	49071	1978	1996	2363	2504	2638	2817	2766	3146	2754	2850	3431	3593	4086	2713	2528	2559	4349
223000	静岡県	賀茂郡	計	49281	1355	1690	1948	1841	1549	1566	1919	2658	2771	2508	2771	3798	5361	4296	3884	3555	5811
223018	静岡県	賀茂郡東伊豆町	計	14081	353	452	582	604	494	504	557	808	889	779	767	1088	1553	1325	1157	927	1242
223026	静岡県	賀茂郡河津町	計	8102	299	317	335	289	268	258	380	470	501	433	456	576	839	647	562	539	933
223042	静岡県	賀茂郡南伊豆町	計	9496	277	353	355	321	300	278	334	515	522	429	532	759	1092	809	695	647	1278
223051	静岡県	賀茂郡松崎町	計	7934	204	255	353	296	238	264	301	373	414	395	511	631	801	679	589	621	1009
223069	静岡県	賀茂郡西伊豆町	計	9668	222	313	323	331	249	262	347	492	445	472	505	744	1076	836	881	821	1349
223204	静岡県	田方郡	計	38537	1555	1682	1826	1918	1782	1964	2314	2849	2630	2375	2204	2644	3575	2876	2359	1676	2308
223255	静岡県	田方郡函南町	計	38537	1555	1682	1826	1918	1782	1964	2314	2849	2630	2375	2204	2644	3575	2876	2359	1676	2308
223409	静岡県	駿東郡	計	93055	4985	4819	4848	4864	4478	5442	6718	7876	6888	5932	5169	5542	6405	5456	4760	3822	5051
223417	静岡県	駿東郡清水町	計	31733	1567	1648	1786	1630	1453	1672	2053	2808	2480	2109	1758	1813	2293	1972	1766	1327	1598
223425	静岡県	駿東郡長泉町	計	40919	2507	2239	2096	2200	1849	2611	3281	3613	3146	2647	2120	2283	2628	2358	1941	1519	1881
223441	静岡県	駿東郡小山町	計	20403	911	932	966	1034	1176	1159	1384	1455	1262	1176	1291	1446	1484	1126	1053	976	1572
224201	静岡県	榛原郡	計	37876	1705	1692	1833	1874	1919	2167	2281	2426	2325	2366	2419	2466	3043	2073	2165	2012	3110
224243	静岡県	榛原郡吉田町	計	29542	1533	1487	1530	1513	1596	1890	1978	2120	1958	1932	1864	1929	2293	1509	1457	1174	1779
224294	静岡県	榛原郡川根本町	計	8334	172	205	303	361	323	277	303	306	367	434	555	537	750	564	708	838	1331
224600	静岡県	周智郡	計	19839	740	834	865	925	1179	1140	1042	1036	975	1076	1447	1572	1579	1076	1130	1147	2076
224618	静岡県	周智郡森町	計	19839	740	834	865	925	1179	1140	1042	1036	975	1076	1447	1572	1579	1076	1130	1147	2076
230006	愛知県		計	7249626	346373	348667	364055	352323	389058	448892	498870	605306	543096	465773	406317	431905	563803	445354	377221	297056	365557
231002	愛知県	名古屋市	計	2180800	97376	94044	98219	98154	116436	141847	152819	180838	166982	146194	125586	128973	166527	131848	117098	98021	119838
231011	愛知県	名古屋市千種区	計	149975	6331	6023	6152	6074	7926	9719	10563	12661	11983	10318	8911	9104	11516	8587	7748	7076	9283
231029	愛知県	名古屋市東区	計	69427	2800	2440	2579	2602	3699	5206	5230	5940	5430	4763	4159	4270	5348	4010	3603	3039	4309
231037	愛知県	名古屋市北区	計	161289	6516	6249	6688	7012	8089	9786	10367	12416	11658	10373	9496	10153	13390	10599	9778	8640	10079
231045	愛知県	名古屋市西区	計	140443	6021	5787	6020	6078	7122	9213	10016	12012	11103	9656	7768	8039	10272	8613	8231	6793	7699
231053	愛知県	名古屋市中村区	計	128342	4466	4111	4406	4951	7060	9310	9048	9724	8779	8075	7156	7758	10653	8708	8178	7171	8788
231061	愛知県	名古屋市中区	計	68725	2309	1771	1789	1988	4799	7147	6206	5953	5292	4503	3969	4105	5102	3742	3280	2878	3892
231070	愛知県	名古屋市昭和区	計	96861	3819	3719	3874	3978	6154	6468	6578	7429	7119	6698	5914	5856	7221	5570	5061	4575	6828
231088	愛知県	名古屋市瑞穂区	計	103273	4083	4219	4328	4355	5277	6478	6739	8077	7441	6890	6297	6297	8350	6455	5654	5063	7270
231096	愛知県	名古屋市熱田区	計	62636	2307	2199	2347	2545	3528	4110	4102	4910	4487	4133	3920	4130	5064	3924	3440	3226	4264
231100	愛知県	名古屋市中川区	計	215729	10455	9723	10383	10627	11242	13822	15749	18348	16208	14125	11666	12162	16120	13226	11728	9493	10652
231118	愛知県	名古屋市港区	計	145796	6538	6518	7202	7333	8276	8997	9243	11353	10549	9271	8479	9166	11950	9292	8040	6428	7161
231126	愛知県	名古屋市南区	計	137460	5177	5051	5697	6173	7017	8445	8592	9863	9139	8645	8137	9071	11886	9539	8618	7346	9064
231134	愛知県	名古屋市守山区	計	165443	9244	8499	8190	7433	7788	9939	12141	15045	13119	10687	8553	9025	12343	10111	8771	6601	7954
231142	愛知県	名古屋市緑区	計	229297	12480	12569	12477	11687	11429	13612	16355	20403	18266	15506	12720	13004	16804	13333	10998	8335	9319
231151	愛知県	名古屋市名東区	計	154824	7618	7946	8432	7638	8417	9639	10989	13729	13651	11353	9130	8595	10483	7971	6691	5664	6878
231169	愛知県	名古屋市天白区	計	151280	7212	7220	7655	7680	8613	9956	10901	12975	12758	11198	9311	8238	10025	8168	7279	5693	6398
232017	愛知県	豊橋市	計	365673	17192	17887	19136	18575	19882	21525	24036	29267	25748	23136	21771	22888	29364	21904	18318	15057	19987
232025	愛知県	岡崎市	計	366255	18828	18654	19222	18700	20230	23710	26379	30234	26777	23738	21970	23232	27826	20294	15899	13319	17243
232033	愛知県	一宮市	計	381228	18013	18998	20398	19028	18675	20346	23877	31989	29451	24501	20529	22676	29981	25258	22474	16494	18540
232041	愛知県	瀬戸市	計	129476	5290	5974	6308	6343	6319	6466	7776	10112	9324	8173	7392	8135	11426	9394	7855	5993	7196
232050	愛知県	半田市	計	117427	5563	5981	6517	6262	6612	6900	7483	9495	8859	8051	6937	6910	8671	6754	5774	4757	5901
232068	愛知県	春日井市	計	301773	15160	15237	15616	14076	14612	17324	21737	27260	23067	18611	15495	17212	24676	20435	16818	11521	12916
232076	愛知県	豊川市	計	179864	8650	8944	9197	9018	9298	10430	11723	14686	12637	10887	10306	11032	14741	11424	9438	7355	10098
232084	愛知県	津島市	計	65422	2741	3110	3624	3507	3077	3220	3814	5320	4980	4313	3522	3881	5387	4552	3864	2987	3523
232092	愛知県	碧南市	計	69957	3421	3590	3687	3766	4286	4366	4579	5372	4929	4449	3943	4360	4847	3923	3348	3078	4013
232106	愛知県	刈谷市	計	141812	7649	7005	7514	7294	9169	11271	11372	12248	11069	9361	7382	7769	9806	7183	5803	4426	5491
232114	愛知県	豊田市	計	408569	20827	20518	21087	21467	26481	30065	30089	33806	29598	24710	22962	24926	32060	23254	17663	12481	16575
232122	愛知県	安城市	計	175664	9735	9632	9868	9148	9765	11399	13075	15674	14321	11829	9425	9897	12429	9049	7407	5917	7094
232131	愛知県	西尾市	計	104777	5326	5248	5533	5530	6114	6788	6880	8355	7307	6441	6042	6598	8062	5898	4864	4187	5604
232149	愛知県	蒲郡市	計	80898	3258	3473	3875	4058	4253	4329	4527	5783	5368	5231	4885	4931	6743	5581	4888	4361	5354
232157	愛知県	犬山市	計	73895	3374	3544	3816	3368	3418	3794	4750	5975	5380	4466	3801	4444	6425	5363	4552	3315	4110
232165	愛知県	常滑市	計	55045	2703	2613	2563	2544	3057	3453	3694	4215	3594	3206	2991	3233	4114	3461	3295	2674	3635
232173	愛知県	江南市	計	100029	4422	4949	5275	5074	4951	5111	6247	8049	7631	6512	5427	5915	8088	7031	5848	4441	5058
232190	愛知県	小牧市	計	145634	7135	7228	7567	7321	8341	8945	9882	12683	11007	9057	7956	8852	11685	9547	7649	5121	5658
232203	愛知県	稲沢市	計	135324	5975	6353	6975	6669	6918	7688	8608	10914	9844	8503	7783	8619	11275	9022	7517	5661	7000
232211	愛知県	新城市	計	50506	1732	2107	2334	2543	2501	2541	2635	2944	2675	2843	3219	3850	4511	3206	2953	3001	4911
232220	愛知県	東海市	計	107931	5904	5746	5408	5365	6657	7412	8110	9485	8065	6389	5679	6010	7615	6181	5461	4095	4349
232238	愛知県	大府市	計	83899	4827	4571	4364	3897	4455	5799	6595	7968	6634	4967	4110	4552	6105	4993	3913	2822	3327
