団体コード	都道府県名	市区町村名	性別	総数	0～4	5～9	10～14	15～19	20～24	25～29	30～34	35～39	40～44	45～49	50～54	55～59	60～64	65～69	70～74	75～79	80～
075221	福島県	田村郡小野町	女	5882	194	230	260	280	306	241	276	284	289	355	416	446	388	282	400	448	787
075400	福島県	双葉郡	女	2737	113	105	137	153	114	140	129	129	147	166	200	221	226	153	124	162	318
075418	福島県	双葉郡広野町	女	2737	113	105	137	153	114	140	129	129	147	166	200	221	226	153	124	162	318
075426	福島県	双葉郡楢葉町	女																		
075434	福島県	双葉郡富岡町	女																		
075442	福島県	双葉郡川内村	女																		
075451	福島県	双葉郡大熊町	女																		
075469	福島県	双葉郡双葉町	女																		
075477	福島県	双葉郡浪江町	女																		
075485	福島県	双葉郡葛尾村	女																		
075604	福島県	相馬郡	女	7400	240	317	330	374	307	333	310	386	320	389	542	573	590	370	450	529	1040
075612	福島県	相馬郡新地町	女	4191	138	172	184	200	183	186	199	254	194	210	304	323	360	223	228	265	568
075647	福島県	相馬郡飯舘村	女	3209	102	145	146	174	124	147	111	132	126	179	238	250	230	147	222	264	472
080004	茨城県		女	1486646	60089	65267	69794	71240	73007	80247	88724	104932	94542	86674	89784	106601	125381	93271	81061	71668	124364
082015	茨城県	水戸市	女	136519	5892	5987	6432	6243	6712	7801	8871	10340	9596	8595	8072	8762	10291	8134	7379	6616	10796
082023	茨城県	日立市	女	96873	3589	4243	4698	4622	4312	4490	4977	6920	6583	5585	5507	6296	8214	7222	6638	4918	8059
082031	茨城県	土浦市	女	71590	2943	3059	3321	3295	3478	3968	4453	5230	4705	4102	4074	4794	6201	4848	4102	3457	5560
082040	茨城県	古河市	女	72027	2819	3145	3330	3634	3863	4144	4201	5047	4600	4315	4535	5386	6152	4607	3925	3356	4968
082058	茨城県	石岡市	女	40238	1355	1669	1823	2038	1997	2004	2152	2581	2413	2325	2518	2921	3305	2549	2422	2200	3966
082074	茨城県	結城市	女	26020	1053	1148	1120	1138	1254	1423	1688	1797	1518	1431	1551	2053	2311	1677	1406	1247	2205
082082	茨城県	龍ケ崎市	女	39791	1571	1847	2048	2124	2110	2187	2316	2978	2618	2581	2617	2912	3433	2528	1936	1576	2409
082104	茨城県	下妻市	女	22264	918	1011	1090	1146	1123	1238	1301	1514	1386	1248	1353	1641	1756	1165	1102	1096	2176
082112	茨城県	常総市	女	31804	1256	1406	1495	1493	1518	1695	1811	2137	1872	1659	1847	2417	2723	1876	1758	1634	3207
082121	茨城県	常陸太田市	女	29791	721	996	1364	1539	1472	1254	1193	1429	1629	1867	2224	2279	2339	1770	1840	1982	3893
082147	茨城県	高萩市	女	16048	507	618	707	750	784	806	820	940	881	907	1035	1386	1442	1076	919	818	1652
082155	茨城県	北茨城市	女	24256	843	905	1075	1248	1181	1158	1164	1294	1330	1539	1665	1974	1993	1420	1411	1436	2620
082163	茨城県	笠間市	女	40583	1446	1696	1806	1987	2025	2045	2274	2619	2457	2388	2532	3154	3469	2542	2243	2099	3801
082171	茨城県	取手市	女	55621	1905	2036	2222	2301	2517	3014	3315	3998	3392	3095	3063	4153	5979	4915	3570	2464	3682
082198	茨城県	牛久市	女	40790	1926	1800	1774	1852	1858	2438	2903	3316	2572	2315	2318	2921	4178	2907	2014	1492	2206
082201	茨城県	つくば市	女	100660	5385	5131	5124	5053	6305	6577	7594	8684	7413	6147	5670	6083	6959	4761	3796	3464	6514
082210	茨城県	ひたちなか市	女	78795	3656	3994	4248	3943	3691	4152	5014	6519	5929	4865	4439	4838	6181	4928	4199	3266	4933
082228	茨城県	鹿嶋市	女	32513	1497	1498	1562	1554	1372	1703	2003	2249	1930	1702	1851	2479	3146	2414	1901	1442	2210
082236	茨城県	潮来市	女	15275	530	621	734	796	761	752	825	948	863	926	964	1193	1340	973	907	810	1332
082244	茨城県	守谷市	女	30931	1685	1685	1498	1454	1570	2081	2467	2801	2261	1793	1845	2338	2609	1563	1036	814	1431
082252	茨城県	常陸大宮市	女	23445	685	893	1007	1116	1098	1143	1072	1239	1229	1333	1503	1789	1756	1291	1380	1568	3343
082261	茨城県	那珂市	女	28405	1042	1152	1281	1325	1393	1435	1620	1874	1745	1703	1804	2131	2419	1879	1515	1458	2629
082279	茨城県	筑西市	女	55132	2089	2329	2645	2554	2660	2820	3126	3647	3288	3063	3318	4327	4823	3318	3076	2870	5179
082287	茨城県	坂東市	女	27718	1115	1297	1263	1415	1316	1505	1596	1803	1627	1529	1793	2181	2422	1659	1425	1314	2458
082295	茨城県	稲敷市	女	23184	703	862	976	1171	1071	1112	1088	1210	1242	1434	1547	1819	2081	1411	1440	1459	2558
082309	茨城県	かすみがうら市	女	21690	873	975	1022	961	1010	1185	1334	1530	1302	1173	1271	1620	1934	1360	1129	1014	1997
082317	茨城県	桜川市	女	23784	784	940	1098	1244	1157	1195	1199	1391	1294	1351	1577	1878	1872	1338	1284	1371	2811
082325	茨城県	神栖市	女	45116	2312	2406	2388	2280	2195	2708	3111	3679	3226	2725	2718	3104	3491	2452	2008	1762	2551
082333	茨城県	行方市	女	19251	622	745	800	935	872	961	924	979	944	1044	1342	1526	1576	1031	1141	1325	2484
082341	茨城県	鉾田市	女	25388	874	1009	1138	1122	1151	1305	1256	1456	1375	1415	1576	1957	2254	1564	1558	1538	2840
082350	茨城県	つくばみらい市	女	22741	1070	938	995	989	1074	1405	1668	1729	1341	1164	1234	1630	2152	1552	1156	939	1705
082368	茨城県	小美玉市	女	26058	1143	1214	1270	1286	1309	1433	1525	1830	1502	1529	1596	1916	2170	1515	1355	1233	2232
083003	茨城県	東茨城郡	女	37835	1197	1430	1658	1772	1808	1833	1978	2169	2106	2149	2490	3008	3153	2350	2204	2201	4329
083020	茨城県	東茨城郡茨城町	女	17429	603	684	728	785	856	892	988	1031	956	960	1102	1426	1521	1114	971	952	1860
083097	茨城県	東茨城郡大洗町	女	9204	295	333	395	410	400	424	487	529	525	522	560	688	783	582	617	603	1051
083101	茨城県	東茨城郡城里町	女	11202	299	413	535	577	552	517	503	609	625	667	828	894	849	654	616	646	1418
083402	茨城県	那珂郡	女	18711	1008	1043	1005	885	791	958	1272	1657	1555	1034	910	1044	1472	1236	976	713	1152
083411	茨城県	那珂郡東海村	女	18711	1008	1043	1005	885	791	958	1272	1657	1555	1034	910	1044	1472	1236	976	713	1152
083607	茨城県	久慈郡	女	10426	230	309	349	451	400	343	370	360	435	509	712	892	835	611	770	937	1913
083640	茨城県	久慈郡大子町	女	10426	230	309	349	451	400	343	370	360	435	509	712	892	835	611	770	937	1913
084409	茨城県	稲敷郡	女	37155	1458	1622	1714	1772	1952	1937	2110	2583	2354	2155	2276	2658	3261	2364	2160	1850	2929
084425	茨城県	稲敷郡美浦村	女	8424	327	378	400	392	399	434	452	575	543	566	526	619	728	532	497	429	627
084433	茨城県	稲敷郡阿見町	女	23420	969	1081	1099	1119	1270	1293	1439	1771	1493	1257	1415	1652	2090	1518	1273	1032	1649
084476	茨城県	稲敷郡河内町	女	5311	162	163	215	261	283	210	219	237	318	332	335	387	443	314	390	389	653
085201	茨城県	結城郡	女	11513	443	507	579	579	549	621	649	687	630	617	779	918	945	586	574	597	1253
085219	茨城県	結城郡八千代町	女	11513	443	507	579	579	549	621	649	687	630	617	779	918	945	586	574	597	1253
085405	茨城県	猿島郡	女	17616	686	777	828	861	924	992	958	1181	990	1008	1178	1392	1465	996	894	862	1624
085421	茨城県	猿島郡五霞町	女	4707	145	181	201	226	301	258	246	287	252	287	355	396	407	275	232	205	453
085464	茨城県	猿島郡境町	女	12909	541	596	627	635	623	734	712	894	738	721	823	996	1058	721	662	657	1171
085600	茨城県	北相馬郡	女	9089	258	324	307	312	374	426	526	587	409	354	480	831	1279	883	512	470	757
085642	茨城県	北相馬郡利根町	女	9089	258	324	307	312	374	426	526	587	409	354	480	831	1279	883	512	470	757
090000	栃木県		女	1001768	41151	44392	45889	47163	48460	53619	61171	71018	63298	58466	61756	72238	83485	59678	53264	49962	86758
092011	栃木県	宇都宮市	女	253127	11955	11928	11677	11423	11904	14722	17653	20445	17768	15395	14695	16657	20431	15085	12788	11061	17540
092029	栃木県	足利市	女	78634	2838	3261	3436	3546	3362	3570	4194	5175	4916	4563	4392	5531	7232	5728	4964	4532	7394
092037	栃木県	栃木市	女	71012	2552	3002	3158	3308	3343	3479	3942	4622	4281	3854	4380	5341	6349	4496	4055	3831	7019
092045	栃木県	佐野市	女	61980	2258	2599	2749	2867	2890	3093	3471	3970	3734	3569	3836	4571	5266	3858	3558	3639	6052
092053	栃木県	鹿沼市	女	51804	2069	2243	2441	2507	2575	2646	2977	3548	3172	2987	3198	3830	4144	2988	2654	2709	5116
092061	栃木県	日光市	女	46665	1427	1674	1981	2240	2146	2126	2295	2660	2660	2770	2856	3329	4050	3146	3076	3030	5199
092088	栃木県	小山市	女	79021	3541	3751	3763	3830	4012	4612	5141	6056	5508	4828	4992	5516	6293	4704	3843	3202	5429
092096	栃木県	真岡市	女	39244	1820	1857	1846	1889	1990	2248	2518	2865	2275	2110	2528	3065	3228	2030	1822	1788	3365
092100	栃木県	大田原市	女	37031	1442	1632	1723	1767	1930	2017	2198	2421	2044	2040	2491	2954	3021	1817	1900	1953	3681
092118	栃木県	矢板市	女	17645	654	750	819	863	897	862	1037	1129	1029	1045	1107	1355	1528	1042	962	919	1647
092134	栃木県	那須塩原市	女	58871	2698	2801	2923	2936	2877	3292	3825	4539	3812	3318	3647	4324	4939	3312	2918	2538	4172
092142	栃木県	さくら市	女	21660	1101	1069	1017	1024	952	1207	1485	1631	1339	1200	1256	1520	1696	1140	1103	1013	1907
092151	栃木県	那須烏山市	女	15145	476	546	594	717	740	710	741	820	792	826	967	1175	1286	855	924	972	2004
092169	栃木県	下野市	女	29869	1267	1425	1537	1546	1855	1695	1866	2170	2022	2023	1957	2044	2169	1521	1381	1280	2111
093009	栃木県	河内郡	女	15571	765	861	831	795	823	912	1044	1323	1057	971	1050	1023	1107	724	625	598	1062
093017	栃木県	河内郡上三川町	女	15571	765	861	831	795	823	912	1044	1323	1057	971	1050	1023	1107	724	625	598	1062
093203	栃木県	上都賀郡	女	3370	90	130	167	155	146	129	176	211	192	171	219	273	296	201	185	206	423
093211	栃木県	上都賀郡西方町	女	3370	90	130	167	155	146	129	176	211	192	171	219	273	296	201	185	206	423
093408	栃木県	芳賀郡	女	34597	1255	1373	1506	1661	1667	1795	1816	1990	1853	1965	2391	2873	2864	1752	1844	1992	4000
093424	栃木県	芳賀郡益子町	女	12431	497	499	563	653	647	668	714	744	708	733	873	1053	1053	632	599	586	1209
093432	栃木県	芳賀郡茂木町	女	7741	200	254	290	331	335	338	327	391	322	392	530	644	648	416	489	613	1221
093441	栃木県	芳賀郡市貝町	女	6132	259	247	293	324	306	354	325	350	377	408	433	495	441	274	298	319	629
093459	栃木県	芳賀郡芳賀町	女	8293	299	373	360	353	379	435	450	505	446	432	555	681	722	430	458	474	941
093602	栃木県	下都賀郡	女	42011	1501	1742	1779	1941	2220	2396	2476	2801	2389	2334	2869	3401	3829	2729	2199	1951	3454
093611	栃木県	下都賀郡壬生町	女	19847	711	910	895	868	1060	1114	1192	1392	1237	1111	1253	1453	1792	1322	1069	896	1572
093645	栃木県	下都賀郡野木町	女	13079	485	523	500	624	709	841	816	838	643	712	985	1237	1256	816	617	548	929
093670	栃木県	下都賀郡岩舟町	女	9085	305	309	384	449	451	441	468	571	509	511	631	711	781	591	513	507	953
093807	栃木県	塩谷郡	女	21233	818	917	966	1075	1103	1120	1279	1453	1257	1248	1336	1501	1658	1098	1054	1111	2239
093840	栃木県	塩谷郡塩谷町	女	6579	174	238	254	318	343	293	297	328	315	359	409	556	579	366	423	439	888
093866	栃木県	塩谷郡高根沢町	女	14654	644	679	712	757	760	827	982	1125	942	889	927	945	1079	732	631	672	1351
094005	栃木県	那須郡	女	23278	624	831	976	1073	1028	988	1037	1189	1198	1249	1589	1955	2099	1452	1409	1637	2944
094072	栃木県	那須郡那須町	女	13787	380	533	590	591	579	579	600	739	719	715	911	1165	1323	963	887	929	1584
094111	栃木県	那須郡那珂川町	女	9491	244	298	386	482	449	409	437	450	479	534	678	790	776	489	522	708	1360
100005	群馬県		女	1010887	40504	44597	48025	48452	46867	50276	58466	71563	64985	58475	57810	68712	85449	64558	57038	52493	92617
102016	群馬県	前橋市	女	173417	6962	7536	7893	8145	8360	8860	10088	12370	11417	10431	10130	11602	14244	10957	9729	9181	15512
102024	群馬県	高崎市	女	187825	8140	8421	8784	8882	8876	9946	11564	14275	12688	11044	10323	12087	15459	12006	10353	9259	15718
102032	群馬県	桐生市	女	63318	1929	2319	2767	2800	2592	2560	2962	4013	3817	3623	3606	4080	5874	4809	4414	4192	6961
102041	群馬県	伊勢崎市	女	100316	4741	4955	5188	4907	4824	5491	6729	7743	6802	5766	5331	6342	7864	5912	5163	4674	7884
102059	群馬県	太田市	女	105186	5070	5509	5297	4875	4737	5642	6856	8420	7178	5764	5416	6887	9152	6890	5371	4370	7752
102067	群馬県	沼田市	女	26917	953	1174	1265	1263	1109	1203	1354	1669	1557	1534	1752	1901	2078	1663	1686	1714	3042
102075	群馬県	館林市	女	38875	1602	1765	1867	1900	1670	1912	2330	2936	2567	2215	2173	2597	3469	2596	2166	1920	3190
102083	群馬県	渋川市	女	42976	1412	1597	1975	2054	2042	2040	2168	2571	2489	2421	2615	3224	3707	2822	2726	2509	4604
102091	群馬県	藤岡市	女	35032	1316	1510	1728	1781	1592	1673	1888	2425	2221	2058	2049	2541	3119	2198	1976	1839	3118
102105	群馬県	富岡市	女	26458	950	1106	1293	1310	1195	1156	1361	1716	1572	1504	1595	1892	2273	1586	1548	1509	2892
102113	群馬県	安中市	女	32006	1025	1214	1439	1536	1434	1336	1555	2014	1885	1871	1856	2375	2920	2078	1970	1913	3585
102121	群馬県	みどり市	女	26381	1128	1277	1313	1207	1133	1354	1636	2023	1697	1395	1489	1875	2236	1688	1413	1242	2275
103403	群馬県	北群馬郡	女	17110	834	950	902	869	863	967	1263	1309	1181	1005	979	1139	1262	908	760	661	1258
103446	群馬県	北群馬郡榛東村	女	7177	300	371	365	377	367	383	496	523	497	406	427	498	577	393	327	308	562
103454	群馬県	北群馬郡吉岡町	女	9933	534	579	537	492	496	584	767	786	684	599	552	641	685	515	433	353	696
103608	群馬県	多野郡	女	2004	39	39	49	37	69	59	52	63	62	57	101	146	167	163	194	215	492
103667	群馬県	多野郡上野村	女	698	17	17	32	17	30	34	25	27	26	20	26	47	58	43	61	68	150
103675	群馬県	多野郡神流町	女	1306	22	22	17	20	39	25	27	36	36	37	75	99	109	120	133	147	342
103802	群馬県	甘楽郡	女	13233	316	359	512	595	571	514	511	622	619	719	838	992	1138	836	981	1017	2093
103829	群馬県	甘楽郡下仁田町	女	4695	78	104	145	184	188	153	151	155	173	264	313	346	410	317	397	416	901
103837	群馬県	甘楽郡南牧村	女	1362	10	11	26	29	28	28	19	31	37	36	69	96	91	106	160	183	402
103845	群馬県	甘楽郡甘楽町	女	7176	228	244	341	382	355	333	341	436	409	419	456	550	637	413	424	418	790
104205	群馬県	吾妻郡	女	31589	901	1109	1381	1592	1380	1208	1349	1638	1699	1731	1891	2385	2684	2075	2134	2137	4295
104213	群馬県	吾妻郡中之条町	女	9327	251	313	391	478	408	390	371	485	503	499	559	655	787	592	601	726	1318
104248	群馬県	吾妻郡長野原町	女	3177	115	133	166	149	120	105	151	200	160	171	195	244	280	204	188	195	401
104256	群馬県	吾妻郡嬬恋村	女	5207	157	187	221	282	247	194	245	250	290	343	315	417	427	330	337	321	644
104264	群馬県	吾妻郡草津町	女	3557	100	130	157	159	119	107	148	207	226	152	181	277	347	337	316	213	381
104281	群馬県	吾妻郡高山村	女	2056	56	76	108	110	96	82	99	112	106	125	119	154	133	118	130	135	297
104299	群馬県	吾妻郡東吾妻町	女	8265	222	270	338	414	390	330	335	384	414	441	522	638	710	494	562	547	1254
104400	群馬県	利根郡	女	19817	564	733	928	992	870	753	851	980	938	1110	1308	1490	1658	1168	1276	1371	2827
104434	群馬県	利根郡片品村	女	2693	76	105	126	156	119	96	88	131	121	167	188	214	222	134	205	175	370
104442	群馬県	利根郡川場村	女	1869	65	80	98	88	79	92	92	92	89	81	126	143	153	95	94	114	288
104485	群馬県	利根郡昭和村	女	3882	134	165	187	186	184	168	221	212	185	210	253	313	312	200	192	236	524
104493	群馬県	利根郡みなかみ町	女	11373	289	383	517	562	488	397	450	545	543	652	741	820	971	739	785	846	1645
104604	群馬県	佐波郡	女	18516	689	844	1101	1226	1103	1003	1076	1286	1380	1425	1244	1316	1483	915	728	631	1066
104647	群馬県	佐波郡玉村町	女	18516	689	844	1101	1226	1103	1003	1076	1286	1380	1425	1244	1316	1483	915	728	631	1066
105201	群馬県	邑楽郡	女	49911	1933	2180	2343	2481	2447	2599	2873	3490	3216	2802	3114	3841	4662	3288	2450	2139	4053
105210	群馬県	邑楽郡板倉町	女	7961	273	317	366	402	364	377	415	474	499	416	533	661	740	506	410	387	821
105228	群馬県	邑楽郡明和町	女	5687	222	243	258	276	309	316	314	384	316	298	366	485	481	354	272	281	512
105236	群馬県	邑楽郡千代田町	女	5770	206	254	266	265	298	281	349	423	336	308	340	442	547	336	275	273	571
105244	群馬県	邑楽郡大泉町	女	16931	739	758	807	890	846	960	1023	1256	1200	1047	1013	1174	1462	1153	833	649	1121
105252	群馬県	邑楽郡邑楽町	女	13562	493	608	646	648	630	665	772	953	865	733	862	1079	1432	939	660	549	1028
110001	埼玉県		女	3546078	148820	155641	164559	167769	180778	204532	231763	286832	259664	220365	199117	229908	303151	241645	197968	148953	204613
111007	埼玉県	さいたま市	女	606869	27127	27419	29141	29029	31445	35986	41849	51865	48156	41240	34348	35065	46087	37485	31447	24663	34517
111015	埼玉県	さいたま市西区	女	42358	1830	1945	1976	1982	2046	2468	2670	3375	2976	2396	2136	2640	3771	3202	2613	1865	2467
111023	埼玉県	さいたま市北区	女	69534	3559	3392	3454	3371	3627	4206	5150	6344	5707	4980	4031	3759	4625	3735	3149	2701	3744
111031	埼玉県	さいたま市大宮区	女	54212	2156	2128	2247	2316	2980	3521	3888	4447	4019	3625	3226	3228	3943	3119	2753	2566	4050
111040	埼玉県	さいたま市見沼区	女	78325	3281	3552	3779	3860	4046	4261	4972	6286	5873	5107	4348	4677	6554	5468	4530	3332	4399
111058	埼玉県	さいたま市中央区	女	46913	2186	2191	2092	1957	2405	3024	3486	4466	3965	3158	2773	2551	3275	2523	2254	1889	2718
111066	埼玉県	さいたま市桜区	女	45757	2177	2040	2278	2373	2560	2754	3234	3949	3645	3073	2358	2555	3681	3100	2499	1592	1889
111074	埼玉県	さいたま市浦和区	女	73641	2959	3187	3589	3555	3768	4282	4824	6073	6373	5603	4612	4115	5003	3963	3543	3138	5054
111082	埼玉県	さいたま市南区	女	85074	4069	3822	4238	4126	4570	5479	6530	7866	7415	6398	4926	4601	5674	4536	3968	3031	3825
111091	埼玉県	さいたま市緑区	女	55975	2794	2741	2992	2986	2917	3155	3802	4841	4444	3806	3136	3274	4156	3267	2667	2056	2941
111104	埼玉県	さいたま市岩槻区	女	55080	2116	2421	2496	2503	2526	2836	3293	4218	3739	3094	2802	3665	5405	4572	3471	2493	3430
112011	埼玉県	川越市	女	168176	7267	7374	7415	7849	8357	9801	11126	13572	12000	10056	9029	10634	14959	12352	9807	7091	9487
112020	埼玉県	熊谷市	女	100917	3909	4207	4408	4960	5139	5449	5958	7186	6670	6134	6287	7211	8767	6550	5659	4792	7631
112038	埼玉県	川口市	女	242406	10876	10895	11390	10917	11985	14959	17325	21444	19581	15735	12796	13909	18988	15604	13722	10243	12037
112062	埼玉県	行田市	女	43047	1478	1753	1915	2090	2158	2258	2525	2879	2665	2506	2618	3282	3991	2935	2364	2057	3573
112071	埼玉県	秩父市	女	34736	1255	1395	1598	1805	1524	1517	1589	2037	2037	2095	2097	2435	2808	2188	2289	2367	3700
112089	埼玉県	所沢市	女	169082	6975	7018	7408	7717	9222	10240	11194	13703	12395	10696	9455	10936	14396	11745	9547	6994	9441
112097	埼玉県	飯能市	女	40957	1384	1508	1769	2194	2107	2078	2258	2703	2543	2618	2648	3079	3780	2824	2350	1938	3176
112101	埼玉県	加須市	女	57911	2181	2382	2702	3024	3223	3285	3228	3763	3462	3611	4013	4588	5057	3395	2820	2731	4446
112119	埼玉県	本庄市	女	39634	1565	1621	1899	2017	1936	2153	2221	2739	2555	2412	2390	2753	3400	2368	2284	2022	3299
112127	埼玉県	東松山市	女	43804	1653	1757	1937	2236	2415	2504	2610	3015	2785	2619	2902	3408	3940	2932	2314	2000	2777
112143	埼玉県	春日部市	女	118982	4477	4820	5450	5597	5836	6476	7267	9131	8431	7107	6518	8247	11825	9503	7333	4787	6177
112151	埼玉県	狭山市	女	76460	2839	3054	3296	3502	3964	4197	4595	5702	5045	4372	4350	5438	7525	6122	4519	3252	4688
112160	埼玉県	羽生市	女	28006	1006	1207	1319	1407	1416	1441	1530	1869	1713	1698	1806	2088	2414	1790	1531	1438	2333
112178	埼玉県	鴻巣市	女	59950	2259	2463	2716	2948	3288	3423	3511	4279	3905	3813	3884	4475	5561	4008	3184	2527	3706
112186	埼玉県	深谷市	女	72363	2997	3322	3460	3520	3507	3977	4296	5231	4788	4081	4283	5379	6332	4513	3780	3244	5653
112194	埼玉県	上尾市	女	112267	4566	5079	5568	5278	5494	6335	7169	9269	8639	6962	5950	7060	9568	8374	6736	4662	5558
112216	埼玉県	草加市	女	116803	5212	5631	5722	5285	5781	6529	8032	10723	9487	7342	5636	6628	9809	8275	6990	4635	5086
112224	埼玉県	越谷市	女	161362	7074	7227	7856	7596	8157	9587	10977	13821	12596	9859	8471	10026	13755	11716	9296	6074	7274
112232	埼玉県	蕨市	女	33562	1280	1195	1349	1363	1862	2098	2302	2539	2523	2171	1948	2021	2607	2126	2013	1761	2404
112241	埼玉県	戸田市	女	57490	3271	2951	2995	2728	3352	4121	4805	5786	5106	4114	2901	2712	3272	2852	2464	1873	2187
112259	埼玉県	入間市	女	74742	2950	3306	3576	3886	3863	4099	4515	5621	5163	4636	4496	5465	6721	5223	4028	3054	4140
112267	埼玉県	鳩ケ谷市	女	29722	1455	1308	1301	1308	1348	1645	2069	2761	2322	1767	1387	1505	2278	2055	1992	1543	1678
112275	埼玉県	朝霞市	女	62425	3199	2967	3130	3022	3156	4193	4742	5963	5525	4518	3174	3198	4073	3531	3140	2276	2618
112283	埼玉県	志木市	女	34728	1474	1543	1581	1491	1799	2108	2505	2995	2740	2152	1885	2152	2907	2328	2009	1428	1631
112291	埼玉県	和光市	女	36717	1975	1823	1747	1433	2089	2867	3333	3826	3227	2294	1705	1849	2465	1774	1549	1254	1507
112305	埼玉県	新座市	女	78499	3574	3683	3455	3576	3858	4476	5499	6660	6104	4940	3934	4704	6511	5826	4736	3257	3706
112313	埼玉県	桶川市	女	37771	1415	1581	1809	1797	1831	2040	2280	2971	2672	2354	2156	2498	3393	2768	2385	1658	2163
112321	埼玉県	久喜市	女	77006	2836	3059	3374	3817	4041	4354	4631	5498	4882	4734	4890	6030	7468	5281	4198	3247	4666
112330	埼玉県	北本市	女	34771	1273	1519	1479	1616	1855	1898	2033	2603	2427	2178	2099	2517	3230	2638	2135	1449	1822
112348	埼玉県	八潮市	女	38609	1896	1867	1814	1925	1849	2248	2880	3514	3018	2188	1810	2210	3334	2854	2265	1386	1551
112356	埼玉県	富士見市	女	52606	2355	2387	2494	2330	2610	3248	3640	4680	4271	3186	2600	2929	4249	3788	3195	2157	2487
112372	埼玉県	三郷市	女	63927	2781	2729	2816	2979	3418	3848	4269	5016	4382	3595	3628	4614	6501	4860	3579	2294	2618
112381	埼玉県	蓮田市	女	31608	1150	1223	1306	1306	1570	1844	2041	2485	2018	1730	1718	2261	3086	2535	1888	1438	2009
112399	埼玉県	坂戸市	女	49312	2152	2280	2163	2151	2393	2670	3413	4050	3255	2631	2569	3534	4991	3878	2678	1889	2615
112402	埼玉県	幸手市	女	26687	895	943	1060	1211	1361	1513	1531	1832	1596	1405	1699	2196	2888	2167	1560	1151	1679
112411	埼玉県	鶴ヶ島市	女	34554	1468	1626	1625	1604	1858	2029	2442	3007	2405	1932	1963	2558	3445	2431	1605	1060	1496
112429	埼玉県	日高市	女	28613	1218	1326	1191	1228	1466	1535	1838	2243	1717	1449	1504	2227	3019	2219	1574	1076	1783
112437	埼玉県	吉川市	女	32646	1620	1783	1813	1625	1526	1952	2256	3000	2493	1756	1693	2106	2956	2096	1565	957	1449
112453	埼玉県	ふじみ野市	女	52676	2303	2387	2564	2442	2327	2838	3531	4644	4122	3338	2582	2876	4278	3831	3461	2346	2806
113000	埼玉県	北足立郡	女	20935	1203	1230	1134	900	950	1269	1638	2172	1665	1089	903	1240	1770	1407	928	638	799
113018	埼玉県	北足立郡伊奈町	女	20935	1203	1230	1134	900	950	1269	1638	2172	1665	1089	903	1240	1770	1407	928	638	799
113204	埼玉県	入間郡	女	43355	1544	1918	1874	2066	2301	2242	2524	3378	2923	2451	2384	2946	4129	3433	2728	1874	2640
113247	埼玉県	入間郡三芳町	女	18982	828	978	865	909	822	891	1248	1702	1430	1134	937	1135	1740	1590	1187	720	866
113263	埼玉県	入間郡毛呂山町	女	17987	545	711	739	825	1168	1024	992	1255	1117	927	1024	1322	1804	1375	1154	831	1174
113271	埼玉県	入間郡越生町	女	6386	171	229	270	332	311	327	284	421	376	390	423	489	585	468	387	323	600
113409	埼玉県	比企郡	女	69990	2106	2594	2951	3364	3735	3648	3691	4227	4084	4038	4795	5876	6921	4704	3829	3326	6101
113417	埼玉県	比企郡滑川町	女	8248	471	482	346	292	357	518	646	754	559	435	471	565	670	449	399	290	544
113425	埼玉県	比企郡嵐山町	女	9296	287	366	404	426	462	491	564	599	584	502	556	663	944	709	571	447	721
113433	埼玉県	比企郡小川町	女	16984	430	497	661	858	955	875	732	854	914	1042	1326	1507	1618	1126	975	949	1665
113468	埼玉県	比企郡川島町	女	10851	362	423	483	527	614	584	578	668	606	612	711	973	1093	697	532	492	896
113476	埼玉県	比企郡吉見町	女	10631	262	381	527	630	619	535	511	611	708	721	737	870	992	635	528	498	866
113484	埼玉県	比企郡鳩山町	女	7685	151	239	278	330	399	339	368	444	386	335	527	734	1003	717	446	305	684
113492	埼玉県	比企郡ときがわ町	女	6295	143	206	252	301	329	306	292	297	327	391	467	564	601	371	378	345	725
113603	埼玉県	秩父郡	女	22827	738	892	969	1104	1057	974	950	1242	1258	1263	1450	1785	1911	1474	1470	1411	2879
113611	埼玉県	秩父郡横瀬町	女	4565	167	215	212	227	221	196	182	268	281	296	289	334	355	303	295	247	477
113620	埼玉県	秩父郡皆野町	女	5593	183	227	232	233	234	268	251	316	304	291	341	449	489	363	343	359	710
113638	埼玉県	秩父郡長瀞町	女	4059	113	152	173	188	192	156	165	229	231	239	255	289	378	300	272	251	476
113654	埼玉県	秩父郡小鹿野町	女	6900	238	254	280	352	327	283	286	357	352	345	443	575	538	407	449	448	966
113697	埼玉県	秩父郡東秩父村	女	1710	37	44	72	104	83	71	66	72	90	92	122	138	151	101	111	106	250
113808	埼玉県	児玉郡	女	28210	1089	1272	1388	1589	1426	1464	1642	1947	1703	1687	1758	2174	2470	1542	1354	1314	2391
113816	埼玉県	児玉郡美里町	女	5798	187	224	244	313	262	270	325	361	316	343	369	457	505	324	324	327	647
113832	埼玉県	児玉郡神川町	女	7086	265	289	347	418	382	368	367	426	460	428	439	539	600	396	370	359	633
113859	埼玉県	児玉郡上里町	女	15326	637	759	797	858	782	826	950	1160	927	916	950	1178	1365	822	660	628	1111
114006	埼玉県	大里郡	女	18138	570	685	836	956	960	866	892	1156	1053	1090	1235	1372	1652	1226	1027	971	1591
