平成28年1月1日住民基本台帳年齢階級別人口（市区町村別）（総計）※年齢階級別の外国人住民数が非公表となる市区町村がある場合や年齢不詳者がいる場合は、各年齢階級の合計と総数が一致しないことがあります。	Column	Column2	Column3	Column4	Column5	Column6	Column7	Column8	Column9	Column10	Column11	Column12	Column13	Column14	Column15	Column16	Column17	Column18	Column19	Column20	Column21	Column22	Column23	Column24	Column25
団体コード	都道府県名	市区町村名	性別	総数	0～4歳	5～9	10～14	15～19	20～24	25～29	30～34	35～39	40～44	45～49	50～54	55～59	60～64	65～69	70～74	75～79	80～84	85～89	90～94	95～99	100歳以上
401056	福岡県	北九州市戸畑区	女	30987	1062	1108	1280	1289	1345	1452	1538	1635	2007	1925	1880	1796	2068	2590	2159	2013	1837	1156	593	211	43
401064	福岡県	北九州市小倉北区	女	95572	3569	3342	3368	3602	4860	5280	5780	5926	6684	5967	5605	5401	6479	7981	6081	5625	4953	2978	1582	415	94
401072	福岡県	北九州市小倉南区	女	112087	4795	4945	4982	5343	5516	5265	6167	7176	8279	7449	6558	6215	7330	8830	7001	5982	4933	3173	1567	492	89
401081	福岡県	北九州市八幡東区	女	37032	1147	1303	1319	1451	1413	1516	1679	1919	2202	2139	2026	2049	2558	3278	2753	2755	2538	1780	892	264	51
401099	福岡県	北九州市八幡西区	女	135920	5471	5850	5864	6290	6217	6318	7308	8120	9739	8578	7954	7775	9023	11107	8787	7726	6613	4280	2123	657	120
401307	福岡県	福岡市	女	788370	35001	33810	31903	33949	46811	53808	58283	60616	63857	54604	47634	43101	46047	51828	37613	32258	26790	17910	9243	2758	546
401315	福岡県	福岡市東区	女	154339	7469	7341	6857	6994	9039	9715	10638	11351	12382	10369	9179	8536	9196	10240	7399	6384	5255	3494	1855	537	109
401323	福岡県	福岡市博多区	女	112592	4977	3878	3368	3981	9034	11417	10595	9195	8821	7195	6054	5471	5703	6543	4780	4222	3449	2336	1195	322	56
401331	福岡県	福岡市中央区	女	100905	3610	3279	3022	3385	6803	9197	9412	9277	8912	7427	6300	5155	5240	5757	4101	3534	3115	1983	1013	311	72
401340	福岡県	福岡市南区	女	135281	5889	5760	5498	5949	7545	8410	9361	10027	10924	9429	8461	7633	8126	9245	6762	5869	4943	3258	1607	499	86
401358	福岡県	福岡市西区	女	106028	5193	5235	4993	5103	5082	5574	6987	8020	8556	7468	6496	5757	6315	7267	5389	4479	3683	2563	1355	433	80
401366	福岡県	福岡市城南区	女	65084	2709	2852	2701	2963	3720	3636	4021	4597	5058	4494	3989	3779	4209	4714	3453	3004	2432	1601	857	247	48
401374	福岡県	福岡市早良区	女	114141	5154	5465	5464	5574	5588	5859	7269	8149	9204	8222	7155	6770	7258	8062	5729	4766	3913	2675	1361	409	95
402028	福岡県	大牟田市	女	64466	1959	2226	2250	2630	2479	2614	2926	3182	3627	3334	3719	4017	4877	5892	4443	4355	4279	3173	1841	552	91
402036	福岡県	久留米市	女	161239	7087	7026	7035	7654	8130	8365	9485	10376	11149	10102	9483	9555	10730	12204	9086	8320	7227	4845	2510	728	142
402044	福岡県	直方市	女	30620	1151	1288	1180	1227	1269	1371	1657	1686	1841	1603	1625	1806	2313	2629	2174	2017	1734	1234	622	154	39
402052	福岡県	飯塚市	女	68810	2853	2774	2702	2926	3039	3272	3682	4125	4240	3591	3524	4277	5352	5916	4274	4019	3657	2627	1463	416	81
402061	福岡県	田川市	女	26574	1039	1104	1094	1121	1140	1120	1258	1417	1584	1404	1354	1605	1966	2436	1711	1772	1576	1113	559	175	26
402079	福岡県	柳川市	女	36174	1253	1418	1461	1703	1692	1562	1700	1839	2046	2142	2222	2278	2612	3010	2335	2384	2085	1473	712	203	44
402109	福岡県	八女市	女	35058	1166	1270	1383	1556	1610	1408	1510	1740	1820	1922	2041	2295	2676	2763	2208	2424	2327	1750	875	266	48
402117	福岡県	筑後市	女	25572	1140	1139	1203	1239	1188	1270	1428	1591	1716	1629	1490	1563	1699	1916	1415	1267	1209	852	472	136	10
402125	福岡県	大川市	女	18680	521	643	707	822	989	773	808	902	1099	1166	1116	1124	1366	1622	1383	1289	1097	728	402	110	13
402133	福岡県	行橋市	女	37961	1518	1589	1682	1845	1601	1724	2040	2215	2594	2234	2235	2293	2743	3245	2492	2046	1790	1252	609	177	37
402141	福岡県	豊前市	女	14067	516	509	555	636	520	522	589	754	846	714	731	844	1047	1289	1017	941	913	689	333	90	12
402150	福岡県	中間市	女	23133	682	823	784	919	919	944	1046	1149	1380	1224	1196	1366	1797	2314	1822	1592	1537	991	479	150	19
402168	福岡県	小郡市	女	31051	1186	1377	1517	1755	1640	1353	1505	1878	2154	2130	2059	1901	2023	2353	1782	1540	1338	878	499	153	30
402176	福岡県	筑紫野市	女	53482	2324	2530	2505	2575	2511	2790	3306	3723	4145	3413	3225	3493	3812	4071	2683	2243	1890	1348	656	205	34
402184	福岡県	春日市	女	58179	2608	2928	3153	3220	3054	2938	3405	4108	4899	4498	3894	3435	3634	3805	2717	2266	1798	1064	539	179	37
402192	福岡県	大野城市	女	51670	2694	2574	2508	2651	2634	2872	3354	3864	4310	3730	3422	2901	2959	3443	2560	2043	1526	975	483	144	23
402206	福岡県	宗像市	女	50606	2113	2234	2171	2239	2463	2550	2881	2958	3363	2908	3026	3298	3765	4151	2966	2567	2282	1593	796	231	51
402214	福岡県	太宰府市	女	37513	1767	1767	1658	1706	1725	1728	2225	2621	2979	2360	2073	1980	2462	3187	2204	1856	1439	1051	543	155	27
402231	福岡県	古賀市	女	30403	1358	1361	1378	1430	1554	1600	1788	2026	2141	1793	1874	2060	2185	2536	1685	1344	1056	732	368	117	17
402249	福岡県	福津市	女	31975	1527	1461	1235	1312	1317	1501	1991	2052	2150	1785	1769	1957	2334	2704	2060	1582	1448	1086	514	163	27
402257	福岡県	うきは市	女	16297	575	644	664	751	678	693	766	881	949	858	856	1042	1214	1382	1103	989	964	730	408	122	28
402265	福岡県	宮若市	女	15184	553	585	576	603	589	683	753	801	800	709	805	967	1204	1309	923	994	980	731	471	127	21
402273	福岡県	嘉麻市	女	21733	675	731	820	873	827	788	948	1031	1152	952	1109	1398	1871	2105	1510	1540	1425	1120	631	190	37
402281	福岡県	朝倉市	女	29244	1083	1108	1155	1369	1230	1259	1399	1560	1657	1552	1580	1859	2246	2514	1815	1837	1731	1295	730	198	67
402290	福岡県	みやま市	女	20807	630	748	845	836	813	754	904	1049	1062	1049	1170	1391	1759	1817	1361	1431	1356	1046	587	169	30
402303	福岡県	糸島市	女	52377	1886	2333	2388	2601	2394	2224	2720	3145	3685	3171	3272	3469	4008	4531	3148	2454	2099	1608	879	302	60
403008	福岡県	筑紫郡	女	25853	1369	1478	1405	1454	1179	1261	1572	1916	2149	1873	1455	1445	1618	1889	1230	935	718	522	280	93	12
403059	福岡県	筑紫郡那珂川町	女	25853	1369	1478	1405	1454	1179	1261	1572	1916	2149	1873	1455	1445	1618	1889	1230	935	718	522	280	93	12
403407	福岡県	糟屋郡	女	116791	6469	6795	5953	5455	5130	5947	8103	9338	9574	7095	6052	6250	7439	8345	5812	4717	3816	2593	1419	409	80
403415	福岡県	糟屋郡宇美町	女	19278	891	940	904	954	850	992	1171	1287	1272	1042	1075	1355	1568	1625	981	825	726	458	276	73	13
403423	福岡県	糟屋郡篠栗町	女	16285	751	839	832	871	737	792	1003	1183	1321	1127	961	863	1056	1176	844	695	549	407	206	64	8
403431	福岡県	糟屋郡志免町	女	23657	1229	1353	1213	1096	1057	1099	1627	1888	1961	1545	1188	1182	1460	1668	1270	1054	827	561	278	84	17
403440	福岡県	糟屋郡須惠町	女	14115	722	801	713	647	590	656	913	1024	1075	794	612	768	972	1294	871	638	470	296	197	52	10
403458	福岡県	糟屋郡新宮町	女	15957	1114	1182	860	723	727	866	1211	1480	1477	903	810	824	891	880	611	445	421	306	168	49	9
403482	福岡県	糟屋郡久山町	女	4345	195	217	231	184	182	160	228	315	309	222	218	237	310	355	277	235	192	161	80	29	8
403491	福岡県	糟屋郡粕屋町	女	23154	1567	1463	1200	980	987	1382	1950	2161	2159	1462	1188	1021	1182	1347	958	825	631	404	214	58	15
403806	福岡県	遠賀郡	女	50037	1880	2032	2100	2152	2117	2110	2560	2827	3183	2772	2819	3141	3773	4484	3427	2949	2675	1787	928	266	55
403814	福岡県	遠賀郡芦屋町	女	7357	293	323	361	350	304	266	336	419	539	446	400	382	504	615	503	455	405	269	137	40	10
403822	福岡県	遠賀郡水巻町	女	15462	594	576	532	651	702	746	829	854	865	834	959	1021	1196	1406	1043	951	839	514	269	66	15
403831	福岡県	遠賀郡岡垣町	女	17059	616	734	763	770	672	648	853	959	1108	963	923	1060	1244	1500	1152	963	958	695	359	101	18
403849	福岡県	遠賀郡遠賀町	女	10159	377	399	444	381	439	450	542	595	671	529	537	678	829	963	729	580	473	309	163	59	12
404004	福岡県	鞍手郡	女	13046	399	431	451	496	465	491	576	628	692	657	648	821	1213	1367	950	883	802	582	342	131	21
404012	福岡県	鞍手郡小竹町	女	4292	107	124	129	160	151	142	185	199	222	188	217	267	396	478	302	310	273	234	154	50	4
404021	福岡県	鞍手郡鞍手町	女	8754	292	307	322	336	314	349	391	429	470	469	431	554	817	889	648	573	529	348	188	81	17
404209	福岡県	嘉穂郡	女	7364	278	249	283	325	290	338	359	423	430	343	399	509	653	699	440	427	389	289	175	50	16
404217	福岡県	嘉穂郡桂川町	女	7364	278	249	283	325	290	338	359	423	430	343	399	509	653	699	440	427	389	289	175	50	16
404403	福岡県	朝倉郡	女	16743	677	721	689	808	754	739	829	986	1033	938	977	1060	1286	1456	916	883	842	649	361	111	26
404471	福岡県	朝倉郡筑前町	女	15499	643	681	657	759	705	699	787	952	988	888	904	962	1200	1355	843	795	723	548	301	89	20
404489	福岡県	朝倉郡東峰村	女	1244	34	40	32	49	49	40	42	34	45	50	73	98	86	101	73	88	119	101	60	22	6
405001	福岡県	三井郡	女	8093	368	365	354	394	420	473	470	464	520	446	460	485	565	607	425	401	384	300	130	51	11
405035	福岡県	三井郡大刀洗町	女	8093	368	365	354	394	420	473	470	464	520	446	460	485	565	607	425	401	384	300	130	51	11
405205	福岡県	三潴郡	女	7562	365	381	350	366	354	357	419	486	515	431	417	470	521	595	423	390	314	225	136	41	6
405221	福岡県	三潴郡大木町	女	7562	365	381	350	366	354	357	419	486	515	431	417	470	521	595	423	390	314	225	136	41	6
405400	福岡県	八女郡	女	10371	488	471	469	508	509	531	586	615	623	633	564	648	698	795	563	541	489	382	197	46	15
405442	福岡県	八女郡広川町	女	10371	488	471	469	508	509	531	586	615	623	633	564	648	698	795	563	541	489	382	197	46	15
406007	福岡県	田川郡	女	43490	1487	1615	1718	1838	1684	1680	2001	2074	2370	2065	2112	2801	3676	4130	2955	2941	2758	2030	1116	324	64
406015	福岡県	田川郡香春町	女	6228	218	212	231	224	228	239	265	267	296	270	333	399	508	615	462	456	442	306	175	50	11
406023	福岡県	田川郡添田町	女	5576	150	173	200	207	191	188	206	236	274	247	260	363	496	585	391	444	407	316	168	59	10
406040	福岡県	田川郡糸田町	女	5013	196	187	197	223	207	215	231	216	269	238	227	304	425	456	345	341	333	225	114	43	7
406058	福岡県	田川郡川崎町	女	9522	316	360	383	438	366	343	426	483	567	477	449	619	810	879	715	642	574	394	216	52	13
406082	福岡県	田川郡大任町	女	2872	96	122	107	121	104	115	155	132	147	108	147	171	274	271	159	216	169	138	82	25	7
406091	福岡県	田川郡赤村	女	1744	55	61	70	61	61	60	71	87	88	78	68	131	165	165	113	98	120	107	66	12	2
406104	福岡県	田川郡福智町	女	12535	456	500	530	564	527	520	647	653	729	647	628	814	998	1159	770	744	713	544	295	83	14
406201	福岡県	京都郡	女	29112	1193	1234	1340	1309	1293	1391	1469	1666	1947	1655	1600	1795	2062	2404	1873	1686	1451	1002	542	165	35
406210	福岡県	京都郡苅田町	女	18117	878	859	892	810	876	1031	1062	1163	1316	1060	1020	1126	1178	1321	1011	930	754	496	252	68	14
406252	福岡県	京都郡みやこ町	女	10995	315	375	448	499	417	360	407	503	631	595	580	669	884	1083	862	756	697	506	290	97	21
406406	福岡県	築上郡	女	17750	680	705	719	755	733	642	843	900	1069	936	898	1058	1280	1552	1257	1264	1072	807	429	104	22
406422	福岡県	築上郡吉富町	女	3628	156	157	163	172	154	122	196	202	243	202	204	212	225	318	239	244	171	146	63	19	3
406465	福岡県	築上郡上毛町	女	4142	158	152	184	191	147	122	195	216	249	223	205	258	316	329	273	282	271	218	110	30	5
406473	福岡県	築上郡築上町	女	9980	366	396	372	392	432	398	452	482	577	511	489	588	739	905	745	738	630	443	256	55	14
410004	佐賀県		女	443227	17923	19284	20164	21427	19983	20528	23460	25673	27458	25400	26095	28296	32282	33361	25153	24107	23024	17035	9186	2720	552
412015	佐賀県	佐賀市	女	124562	5123	5353	5575	6080	6019	6141	6956	7514	8282	7684	7757	7727	8533	8962	7129	6430	6111	4238	2172	631	145
412023	佐賀県	唐津市	女	66813	2679	2851	2982	3146	2754	2931	3326	3687	3906	3552	3890	4470	5078	5216	3858	3907	3818	2808	1434	444	76
412031	佐賀県	鳥栖市	女	37392	1829	2021	2034	1885	1915	1893	2276	2782	2951	2391	2056	1969	2354	2467	1891	1638	1398	983	486	154	19
412040	佐賀県	多久市	女	10733	352	427	442	505	391	447	457	538	574	585	569	722	917	902	650	641	646	548	312	97	11
412058	佐賀県	伊万里市	女	29309	1292	1383	1358	1321	1101	1257	1512	1676	1666	1514	1628	1974	2259	2252	1646	1644	1591	1295	715	182	43
412066	佐賀県	武雄市	女	26244	1039	1105	1217	1263	1120	1135	1355	1462	1558	1473	1566	1687	1958	1990	1426	1460	1470	1095	645	183	37
412074	佐賀県	鹿島市	女	16134	652	646	705	816	708	756	824	856	865	859	961	1114	1178	1261	879	928	886	676	426	115	23
412082	佐賀県	小城市	女	24211	1018	1114	1166	1238	1190	1202	1386	1379	1487	1398	1502	1542	1690	1735	1243	1168	1189	885	489	156	34
412091	佐賀県	嬉野市	女	14516	529	550	590	721	637	585	712	748	756	790	832	971	1160	1149	865	888	832	673	391	114	23
412104	佐賀県	神埼市	女	16815	625	703	755	810	760	793	868	893	1047	958	938	1067	1285	1337	1023	909	852	643	400	126	23
413208	佐賀県	神埼郡	女	8296	371	437	413	424	398	471	497	535	586	524	480	515	539	577	415	379	364	239	95	32	5
413275	佐賀県	神埼郡吉野ヶ里町	女	8296	371	437	413	424	398	471	497	535	586	524	480	515	539	577	415	379	364	239	95	32	5
413402	佐賀県	三養基郡	女	27526	1001	1096	1174	1295	1236	1323	1483	1529	1670	1540	1557	1818	2200	2407	1711	1501	1306	942	529	153	32
413411	佐賀県	三養基郡基山町	女	9158	331	360	384	421	482	492	538	471	530	496	564	731	785	766	530	428	366	264	162	52	5
413453	佐賀県	三養基郡上峰町	女	4978	230	248	247	281	217	272	296	318	361	313	285	275	339	356	223	235	203	145	80	25	6
413461	佐賀県	三養基郡みやき町	女	13390	440	488	543	593	537	559	649	740	779	731	708	812	1076	1285	958	838	737	533	287	76	21
413801	佐賀県	東松浦郡	女	2992	116	127	161	147	134	120	135	156	136	159	162	199	263	194	142	199	184	162	65	25	3
413879	佐賀県	東松浦郡玄海町	女	2992	116	127	161	147	134	120	135	156	136	159	162	199	263	194	142	199	184	162	65	25	3
414000	佐賀県	西松浦郡	女	11019	425	466	477	492	468	421	495	611	581	600	621	723	819	927	711	699	656	456	250	99	22
414018	佐賀県	西松浦郡有田町	女	11019	425	466	477	492	468	421	495	611	581	600	621	723	819	927	711	699	656	456	250	99	22
414204	佐賀県	杵島郡	女	21795	746	845	876	1053	944	910	1025	1101	1130	1112	1261	1503	1665	1598	1250	1355	1383	1120	644	173	43
414239	佐賀県	杵島郡大町町	女	3757	112	123	148	179	142	136	143	170	181	174	191	234	331	359	229	252	242	213	139	37	9
414247	佐賀県	杵島郡江北町	女	5128	222	229	199	228	234	249	310	328	300	271	287	332	365	335	244	273	275	239	121	34	8
414255	佐賀県	杵島郡白石町	女	12910	412	493	529	646	568	525	572	603	649	667	783	937	969	904	777	830	866	668	384	102	26
414409	佐賀県	藤津郡	女	4870	126	160	239	231	208	143	153	206	263	261	315	295	384	387	314	361	338	272	133	36	13
414417	佐賀県	藤津郡太良町	女	4870	126	160	239	231	208	143	153	206	263	261	315	295	384	387	314	361	338	272	133	36	13
420000	長崎県		女	743084	27847	29559	31080	33815	30328	31248	36415	40381	46156	43695	45072	48825	56108	59730	45094	44259	41215	30303	16190	4766	850
422011	長崎県	長崎市	女	232784	7943	8522	9153	10007	10188	10439	11503	12686	15296	14271	14737	15372	17864	19285	14115	13609	12523	8804	4826	1394	247
422029	長崎県	佐世保市	女	136954	5625	5784	5685	6266	5720	6020	7092	7874	8684	8010	7664	8197	10014	11120	8522	7930	7324	5428	2982	851	162
422037	長崎県	島原市	女	25151	981	943	984	1111	917	966	1159	1265	1404	1418	1549	1714	1906	2063	1562	1627	1553	1159	636	203	31
422045	長崎県	諫早市	女	74053	2880	3074	3252	3728	3297	3267	3862	4300	4885	4581	4749	4884	5410	5653	4120	3904	3637	2661	1400	425	84
422053	長崎県	大村市	女	49595	2401	2473	2592	2634	2283	2648	2867	3236	3491	3180	3006	3017	3278	3466	2550	2203	1928	1377	708	211	46
422070	長崎県	平戸市	女	17636	568	634	675	762	519	491	597	699	840	910	1018	1207	1447	1465	1291	1418	1389	1013	507	156	30
422088	長崎県	松浦市	女	12484	461	508	488	553	430	424	540	590	595	637	699	867	983	1023	799	908	835	648	360	115	21
422096	長崎県	対馬市	女	16557	615	677	691	650	357	481	779	831	829	791	904	1226	1439	1499	1148	1209	1207	753	365	94	12
422100	長崎県	壱岐市	女	14674	538	607	686	643	403	435	570	741	742	687	798	936	1128	1244	977	1010	1069	859	422	106	24
422118	長崎県	五島市	女	20678	617	695	749	769	532	542	821	819	1027	1092	1253	1645	1758	1759	1364	1589	1554	1251	603	207	32
422126	長崎県	西海市	女	15103	508	560	552	605	552	512	569	641	742	718	927	972	1208	1230	988	1132	1135	951	451	127	23
422134	長崎県	雲仙市	女	24034	815	900	979	1085	962	938	1081	1147	1233	1342	1522	1724	1873	1747	1384	1547	1639	1259	631	195	31
422142	長崎県	南島原市	女	25981	820	917	1025	1106	838	839	1032	1148	1297	1382	1519	1915	2102	2145	1742	1907	1810	1409	775	218	35
423009	長崎県	西彼杵郡	女	37845	1721	1748	1824	2138	1989	1791	2195	2409	2819	2520	2379	2387	2554	2795	2024	1664	1270	923	505	164	26
423076	長崎県	西彼杵郡長与町	女	22251	1015	1011	1085	1245	1101	1071	1267	1369	1660	1518	1509	1430	1479	1630	1153	992	759	552	306	81	18
423084	長崎県	西彼杵郡時津町	女	15594	706	737	739	893	888	720	928	1040	1159	1002	870	957	1075	1165	871	672	511	371	199	83	8
423203	長崎県	東彼杵郡	女	19930	707	790	893	923	785	818	955	1066	1176	1078	1171	1349	1576	1560	1250	1212	1052	847	497	148	26
423211	長崎県	東彼杵郡東彼杵町	女	4393	131	143	173	178	185	166	176	196	228	233	276	325	383	355	292	275	265	221	138	37	8
423220	長崎県	東彼杵郡川棚町	女	7576	270	317	354	348	294	294	370	441	480	418	410	492	591	608	503	452	369	284	186	64	8
423238	長崎県	東彼杵郡波佐見町	女	7961	306	330	366	397	306	358	409	429	468	427	485	532	602	597	455	485	418	342	173	47	10
423807	長崎県	北松浦郡	女	8712	394	403	404	385	311	374	452	512	551	458	473	565	668	730	454	474	457	330	209	64	9
423831	長崎県	北松浦郡小値賀町	女	1418	42	44	42	29	18	39	49	34	43	61	71	111	141	124	85	127	140	130	60	20	3
423912	長崎県	北松浦郡佐々町	女	7294	352	359	362	356	293	335	403	478	508	397	402	454	527	606	369	347	317	200	149	44	6
424005	長崎県	南松浦郡	女	10913	253	324	448	450	245	263	341	417	545	620	704	848	900	946	804	916	833	631	313	88	11
424111	長崎県	南松浦郡新上五島町	女	10913	253	324	448	450	245	263	341	417	545	620	704	848	900	946	804	916	833	631	313	88	11
430005	熊本県		女	954949	38493	40486	40457	42656	41405	44024	50575	54803	58945	54606	57127	60997	68483	72380	55120	54419	51940	38789	21178	6544	1163
431001	熊本県	熊本市	女	389131	16816	17378	17249	18284	19347	20765	23216	25153	27943	25039	24589	24130	25284	27697	20523	18527	16779	11893	6241	1932	346
431010	熊本県	熊本市中央区	女	95217	3556	3708	3790	4284	5687	5750	5810	6219	7026	6581	6329	5812	5757	6416	4687	4337	4184	3127	1552	519	86
431028	熊本県	熊本市東区	女	100482	4687	4831	4821	5057	4945	5398	6346	6888	7661	6519	6505	6563	6614	6781	4821	4129	3644	2515	1290	397	70
431036	熊本県	熊本市西区	女	49495	1821	1926	1975	2223	2173	2336	2536	2797	3222	3083	3069	3067	3434	3988	3108	2855	2600	1900	1019	304	59
431044	熊本県	熊本市南区	女	67828	3436	3458	3220	3079	2978	3583	4331	4557	4820	4031	3981	4100	4449	4633	3472	3180	2928	2057	1109	355	71
431052	熊本県	熊本市北区	女	76109	3316	3455	3443	3641	3564	3698	4193	4692	5214	4825	4705	4588	5030	5879	4435	4026	3423	2294	1271	357	60
432024	熊本県	八代市	女	69914	2522	2592	2771	3094	3001	3065	3346	3649	3960	3859	4119	4429	5123	5601	4527	4565	4347	3181	1627	458	78
432032	熊本県	人吉市	女	18275	658	706	737	769	588	643	828	918	946	964	1130	1236	1396	1515	1196	1218	1229	912	515	151	20
432041	熊本県	荒尾市	女	28876	1130	1100	1140	1289	1018	1187	1430	1630	1649	1449	1466	1767	2362	2583	1858	1868	1654	1266	761	235	34
432059	熊本県	水俣市	女	13883	451	467	527	560	460	507	583	584	744	708	730	910	1133	1217	1016	952	1011	739	426	141	17
432067	熊本県	玉名市	女	35714	1300	1387	1485	1690	1523	1528	1746	1845	1972	1867	2071	2342	2643	2767	2248	2280	2183	1623	868	285	61
432083	熊本県	山鹿市	女	28635	990	1036	1106	1158	1197	1171	1273	1342	1438	1516	1581	1841	2227	2333	1859	1874	1946	1492	889	308	58
432105	熊本県	菊池市	女	25984	1026	1131	1040	1108	1128	1187	1327	1305	1344	1331	1508	1821	1938	1994	1512	1608	1539	1158	702	228	49
432113	熊本県	宇土市	女	19766	789	884	894	980	937	868	1027	1116	1240	1208	1291	1211	1349	1392	1111	1134	1015	757	406	140	17
432121	熊本県	上天草市	女	15375	444	507	546	645	570	488	569	606	704	779	909	1117	1249	1300	1028	1127	1177	908	473	142	21
432130	熊本県	宇城市	女	32093	1184	1335	1276	1388	1327	1418	1580	1744	1767	1706	1965	2075	2430	2536	1942	1957	1895	1440	852	235	41
432148	熊本県	阿蘇市	女	14541	488	507	573	559	585	622	634	702	669	759	829	890	1179	1228	894	1056	1028	745	436	136	22
432156	熊本県	天草市	女	45593	1437	1623	1802	1871	1442	1297	1718	1984	2201	2300	2670	3221	3732	3715	3073	3171	3457	2774	1563	462	80
432164	熊本県	合志市	女	30902	1761	1851	1650	1361	1299	1547	1970	2322	2207	1796	1711	1845	2066	2174	1471	1266	1145	812	455	157	36
433403	熊本県	下益城郡	女	5729	125	170	190	217	160	194	212	204	217	239	317	421	471	451	385	470	474	442	248	77	9
433489	熊本県	下益城郡美里町	女	5729	125	170	190	217	160	194	212	204	217	239	317	421	471	451	385	470	474	442	248	77	9
433608	熊本県	玉名郡	女	22420	790	769	840	963	868	909	1018	1023	1066	1050	1291	1465	1801	1858	1448	1577	1588	1135	680	214	42
433641	熊本県	玉名郡玉東町	女	2892	121	117	136	115	106	107	130	128	151	141	188	171	217	220	214	212	191	130	71	14	4
433675	熊本県	玉名郡南関町	女	5451	174	177	203	262	219	233	237	220	248	251	326	335	404	443	324	413	438	304	185	43	12
433683	熊本県	玉名郡長洲町	女	8398	320	305	340	373	337	361	409	443	445	398	432	566	747	735	537	515	487	360	205	75	8
433691	熊本県	玉名郡和水町	女	5679	175	170	161	213	206	208	242	232	222	260	345	393	433	460	373	437	472	341	219	82	18
434001	熊本県	菊池郡	女	38034	2248	2242	1969	1899	1755	2254	2718	2901	2903	2211	2143	2186	2326	2376	1518	1437	1303	977	477	155	36
434035	熊本県	菊池郡大津町	女	17320	1014	980	836	853	817	1034	1234	1194	1192	998	1013	1060	1076	1060	689	681	692	534	264	79	20
434043	熊本県	菊池郡菊陽町	女	20714	1234	1262	1133	1046	938	1220	1484	1707	1711	1213	1130	1126	1250	1316	829	756	611	443	213	76	16
434205	熊本県	阿蘇郡	女	20245	664	702	733	780	720	711	870	896	1006	1011	1185	1410	1739	1666	1282	1432	1437	1077	655	181	34
434230	熊本県	阿蘇郡南小国町	女	2272	86	72	77	100	83	89	89	111	99	102	111	159	176	181	147	166	167	151	75	23	8
434248	熊本県	阿蘇郡小国町	女	3981	105	126	132	174	127	129	159	157	164	189	239	269	353	332	287	302	312	250	141	28	6
434256	熊本県	阿蘇郡産山村	女	759	24	26	22	22	27	21	31	24	30	46	49	39	63	57	45	68	71	43	30	5	0
434281	熊本県	阿蘇郡高森町	女	3547	115	104	115	123	140	121	142	167	144	186	200	234	315	292	230	292	281	180	132	27	7
434329	熊本県	阿蘇郡西原村	女	3598	148	176	169	139	104	164	206	181	232	196	232	266	294	250	177	173	190	147	90	49	2
434337	熊本県	阿蘇郡南阿蘇村	女	6088	186	198	218	222	239	187	243	256	337	292	354	443	538	554	396	431	416	306	187	49	11
434400	熊本県	上益城郡	女	46238	1906	2022	1795	1827	1775	1964	2407	2471	2553	2293	2638	2988	3618	3616	2765	2830	2780	2201	1260	416	81
434418	熊本県	上益城郡御船町	女	9244	348	402	336	383	366	390	466	496	533	440	529	608	754	798	560	526	557	425	245	68	14
434426	熊本県	上益城郡嘉島町	女	4792	288	241	190	190	216	247	292	319	303	271	265	270	306	300	247	247	244	198	93	37	7
434434	熊本県	上益城郡益城町	女	17971	855	903	836	788	726	901	1095	1124	1123	964	1037	1194	1332	1344	941	901	820	610	335	124	18
434442	熊本県	上益城郡甲佐町	女	5849	199	242	198	213	220	178	281	275	290	278	313	369	444	500	381	404	415	341	210	74	13
434477	熊本県	上益城郡山都町	女	8382	216	234	235	253	247	248	273	257	304	340	494	547	782	674	636	752	744	627	377	113	29
434604	熊本県	八代郡	女	6625	183	267	260	281	229	253	277	357	333	317	366	465	544	555	425	469	449	365	170	51	9
434680	熊本県	八代郡氷川町	女	6625	183	267	260	281	229	253	277	357	333	317	366	465	544	555	425	469	449	365	170	51	9
434809	熊本県	葦北郡	女	12364	352	410	408	463	373	357	470	469	473	575	691	895	1050	995	893	1039	986	821	465	123	25
434825	熊本県	葦北郡芦北町	女	9774	284	322	310	343	289	296	375	376	355	447	540	709	849	822	703	829	787	629	370	94	18
434841	熊本県	葦北郡津奈木町	女	2590	68	88	98	120	84	61	95	93	118	128	151	186	201	173	190	210	199	192	95	29	7
435007	熊本県	球磨郡	女	30488	1101	1255	1305	1306	992	980	1224	1398	1425	1446	1698	2040	2469	2486	1877	2255	2183	1803	863	278	38
435015	熊本県	球磨郡錦町	女	5928	276	269	298	295	210	233	294	318	320	290	357	384	491	455	316	337	318	274	124	41	6
435058	熊本県	球磨郡多良木町	女	5391	182	228	214	232	151	138	199	226	255	249	293	358	458	445	357	414	408	330	184	45	8
435066	熊本県	球磨郡湯前町	女	2225	69	70	78	87	62	62	70	87	98	109	118	150	167	199	161	172	184	177	64	33	5
435074	熊本県	球磨郡水上村	女	1236	43	44	45	52	37	30	38	60	50	55	69	76	91	97	68	136	102	84	40	11	1
435104	熊本県	球磨郡相良村	女	2468	68	90	110	107	76	82	86	98	105	115	136	181	199	238	165	210	153	153	66	20	2
435112	熊本県	球磨郡五木村	女	618	12	17	13	14	14	27	18	21	21	21	32	45	41	53	50	69	61	43	30	13	1
435121	熊本県	球磨郡山江村	女	1919	88	110	87	89	72	55	91	110	88	86	92	143	144	142	109	121	147	85	38	16	1
